Unnamed: 0,ID,DATE,PRICE,BEDROOMS,BATHROOMS,SQFT_LIVING,SQFT_LOT,FLOORS,WATERFRONT,VIEW,CONDITION,GRADE,SQFT_ABOVE,SQFT_BASEMENT,YR_BUILT,YR_RENOVATED,ZIPCODE,LAT,LONG,SQFT_LIVING15,SQFT_LOT15,YEAR,MONTH,DAY,MONTH_NAME,DAY_NAME,AGE,RENOVATED,BASEMENT
19929,8024200685,2014-05-20,440000.0,3,1.5,1270,1443,3.0,0,0,3,8,1270,0,2007,0,98115,47.699,-122.317,1270,1413,2014,5,20,May,Tuesday,17,0,0
19932,2419700030,2014-08-25,820000.0,4,2.5,3170,3862,3.0,0,0,3,8,3170,0,2008,0,98034,47.6705,-122.145,2840,4181,2014,8,25,August,Monday,16,0,0
19935,9126100814,2014-10-08,515000.0,3,2.0,1560,1020,3.0,0,0,3,8,1560,0,2014,0,98122,47.605,-122.304,1560,1728,2014,10,8,October,Wednesday,10,0,0
19957,1732800194,2014-11-13,840000.0,2,2.5,1680,975,3.0,0,0,3,9,1680,0,2009,0,98119,47.6321,-122.361,1680,977,2014,11,13,November,Thursday,15,0,0
19958,5015001452,2015-04-14,950000.0,3,2.5,2280,2296,3.0,0,0,3,9,1890,390,2013,0,98112,47.6256,-122.299,1390,4000,2015,4,14,April,Tuesday,11,0,1
19960,3821700038,2014-10-01,305000.0,3,3.0,1290,1112,3.0,0,0,3,7,1290,0,2008,0,98125,47.7282,-122.296,1230,9000,2014,10,1,October,Wednesday,16,0,0
19976,2767603824,2014-09-15,459000.0,2,2.5,1240,1249,3.0,0,0,3,8,1240,0,2006,0,98107,47.6718,-122.386,1240,2500,2014,9,15,September,Monday,18,0,0
19978,2325300037,2014-09-02,358000.0,3,3.25,1410,1442,3.0,0,0,3,8,1360,50,2006,0,98125,47.7183,-122.317,1500,1200,2014,9,2,September,Tuesday,18,0,1
19984,2025069140,2015-03-17,1898000.0,3,2.5,2830,4334,3.0,1,4,3,10,2830,0,2006,0,98074,47.6318,-122.071,2830,38211,2015,3,17,March,Tuesday,18,0,0
19992,1972200553,2014-08-04,619000.0,3,2.25,1650,946,3.0,0,0,3,8,1650,0,2014,0,98103,47.6536,-122.354,1570,1283,2014,8,4,August,Monday,10,0,0
19999,3566800485,2015-02-23,649950.0,4,3.5,2440,3012,3.0,0,1,3,8,2440,0,2005,0,98117,47.6923,-122.392,1860,4650,2015,2,23,February,Monday,19,0,0
20000,2767601311,2014-10-24,445000.0,3,2.5,1260,1102,3.0,0,0,3,8,1260,0,2007,0,98107,47.675,-122.387,1320,2500,2014,10,24,October,Friday,17,0,0
20001,9137101696,2015-05-04,605000.0,3,2.5,1660,1692,3.0,0,0,3,7,1610,50,2005,0,98115,47.6801,-122.322,1210,1230,2015,5,4,May,Monday,19,0,1
20003,3753000100,2014-08-28,399000.0,3,3.0,1520,1884,3.0,0,0,3,8,1520,0,2009,0,98125,47.7176,-122.284,1360,1939,2014,8,28,August,Thursday,15,0,0
20008,9828701507,2014-12-02,759000.0,3,2.25,1640,1873,3.0,0,0,3,8,1640,0,2014,0,98112,47.6196,-122.297,1640,3920,2014,12,2,December,Tuesday,10,0,0
20009,3362400432,2014-06-11,547500.0,3,3.5,1650,2262,3.0,0,0,3,8,1650,0,2010,0,98103,47.6823,-122.347,1620,3166,2014,6,11,June,Wednesday,14,0,0
20012,8850000018,2014-10-01,412000.0,3,2.5,1200,813,3.0,0,0,3,9,1200,0,2010,0,98144,47.5894,-122.315,1750,4365,2014,10,1,October,Wednesday,14,0,0
20015,7663700973,2014-05-22,321000.0,3,2.25,1347,1292,3.0,0,0,3,7,1347,0,2010,0,98125,47.7306,-122.291,1480,1865,2014,5,22,May,Thursday,14,0,0
20018,476000110,2015-04-01,445000.0,2,2.25,1200,1137,3.0,0,0,3,7,1200,0,2007,0,98107,47.6715,-122.392,1280,1295,2015,4,1,April,Wednesday,17,0,0
20021,9834201366,2014-12-16,429900.0,3,2.0,1490,1286,3.0,0,0,3,8,1490,0,2014,0,98144,47.57,-122.288,1420,1230,2014,12,16,December,Tuesday,10,0,0
20024,6382500076,2014-09-10,566950.0,3,3.0,1730,1902,3.0,0,0,3,8,1730,0,2014,0,98117,47.6944,-122.377,1830,1804,2014,9,10,September,Wednesday,10,0,0
20026,3126049446,2015-03-10,343000.0,3,3.5,1130,1449,3.0,0,0,3,7,1130,0,2005,0,98103,47.6968,-122.348,1130,1200,2015,3,10,March,Tuesday,19,0,0
20031,1294300038,2014-07-11,450000.0,3,2.5,1810,914,3.0,0,0,3,8,1380,430,2008,0,98116,47.5732,-122.387,1810,914,2014,7,11,July,Friday,16,0,1
20035,2025049192,2014-10-21,527500.0,3,2.5,1380,1389,3.0,0,0,3,8,1380,0,2008,0,98102,47.6427,-122.327,1380,1249,2014,10,21,October,Tuesday,16,0,0
20041,1964700054,2014-12-22,975000.0,3,2.5,1660,1344,3.0,0,0,3,8,1660,0,2008,0,98102,47.644,-122.327,1750,2040,2014,12,22,December,Monday,16,0,0
20059,8032700110,2015-04-09,650000.0,3,2.5,1480,2159,3.0,0,0,3,8,1480,0,2007,0,98103,47.6533,-122.341,1480,1554,2015,4,9,April,Thursday,17,0,0
20068,2883200524,2014-05-12,635000.0,3,2.5,1570,1433,3.0,0,0,3,8,1570,0,2010,0,98103,47.6858,-122.336,1570,2652,2014,5,12,May,Monday,14,0,0
20070,1383800015,2015-01-08,524000.0,3,2.25,1370,1007,3.0,0,0,3,8,1330,40,2009,0,98107,47.6682,-122.361,1570,1635,2015,1,8,January,Thursday,15,0,1
20073,9528101214,2014-10-24,650000.0,3,3.5,1494,1262,3.0,0,0,3,8,1494,0,2011,0,98115,47.6826,-122.324,1494,1264,2014,10,24,October,Friday,13,0,0
20081,889000015,2014-11-03,599000.0,3,1.75,1650,1180,3.0,0,0,3,8,1650,0,2014,0,98105,47.6638,-122.319,1650,1960,2014,11,3,November,Monday,10,0,0
20088,7625702437,2015-01-15,389000.0,3,2.5,1350,874,3.0,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886,2015,1,15,January,Thursday,18,0,1
20097,5693500846,2015-04-20,667000.0,3,1.75,1370,1921,3.0,0,0,3,8,1370,0,2007,0,98103,47.6595,-122.351,1370,4000,2015,4,20,April,Monday,17,0,0
20109,6021503706,2014-10-14,329900.0,2,2.5,980,1021,3.0,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387,980,1023,2014,10,14,October,Tuesday,16,0,0
20118,3448000542,2014-08-11,290000.0,2,1.5,1076,1060,3.0,0,0,3,7,1076,0,2006,0,98125,47.7167,-122.298,1076,1060,2014,8,11,August,Monday,18,0,0
20124,2767604074,2014-08-22,437500.0,2,1.5,1210,1232,3.0,0,0,3,8,1210,0,2007,0,98107,47.6712,-122.39,1330,1174,2014,8,22,August,Friday,17,0,0
20132,1890000170,2014-10-29,552000.0,3,2.5,1280,1920,3.0,0,0,3,8,1280,0,2009,0,98105,47.6621,-122.324,1450,1900,2014,10,29,October,Wednesday,15,0,0
20134,2767603753,2014-08-29,548000.0,2,2.0,1370,1878,3.0,0,0,3,8,1370,0,2004,0,98107,47.6721,-122.387,1280,1878,2014,8,29,August,Friday,20,0,0
20143,1563102965,2014-08-11,1010000.0,4,3.5,3130,5000,3.0,0,0,3,10,3130,0,2014,0,98116,47.5656,-122.403,1950,5152,2014,8,11,August,Monday,10,0,0
20166,3630200780,2014-05-22,1051000.0,4,3.75,3860,5474,2.5,0,0,3,10,3860,0,2007,0,98029,47.5396,-121.995,3040,5474,2014,5,22,May,Thursday,17,0,0
20185,1112630130,2015-02-20,429900.0,4,3.25,2880,5929,2.5,0,0,3,8,2880,0,2014,0,98023,47.2752,-122.349,2880,5846,2015,2,20,February,Friday,10,0,0
20187,2767603962,2015-04-14,462550.0,2,1.75,1070,1276,3.0,0,0,3,8,1070,0,2006,0,98107,47.6719,-122.39,1290,2057,2015,4,14,April,Tuesday,18,0,0
20188,4083306552,2015-03-10,602000.0,3,3.25,1460,1367,3.0,0,0,3,8,1460,0,2008,0,98103,47.6485,-122.334,1310,1191,2015,3,10,March,Tuesday,16,0,0
20190,7899800851,2015-04-23,300500.0,2,1.5,1190,801,3.0,0,0,3,8,1190,0,2010,0,98106,47.5212,-122.358,1190,810,2015,4,23,April,Thursday,14,0,0
20201,6003500743,2014-05-19,640000.0,2,2.25,1540,958,3.0,0,0,3,9,1540,0,2007,0,98122,47.6179,-122.318,1410,958,2014,5,19,May,Monday,17,0,0
20202,328000182,2015-05-01,613500.0,3,3.25,1876,1531,3.0,0,0,3,9,1876,0,2009,0,98115,47.6864,-122.265,1876,1533,2015,5,1,May,Friday,15,0,0
20221,993000307,2014-05-23,360000.0,3,2.0,1270,1323,3.0,0,0,3,8,1270,0,2006,0,98103,47.6934,-122.342,1330,1323,2014,5,23,May,Friday,18,0,0
20222,3362400094,2014-12-03,550000.0,3,2.25,1540,1005,3.0,0,0,3,8,1540,0,2008,0,98103,47.6827,-122.346,1510,1501,2014,12,3,December,Wednesday,16,0,0
20231,1972201964,2014-07-25,500000.0,3,2.25,1420,983,3.0,0,0,3,8,1420,0,2006,0,98103,47.6533,-122.346,1530,1280,2014,7,25,July,Friday,18,0,0
20250,635000009,2014-11-12,1050000.0,2,2.5,2350,2390,3.0,0,2,3,10,2000,350,2007,0,98144,47.5999,-122.286,1950,2390,2014,11,12,November,Wednesday,17,0,1
20253,2767604592,2014-06-19,607500.0,3,3.25,1530,1612,3.0,0,0,3,8,1530,0,2006,0,98107,47.6706,-122.378,1530,1611,2014,6,19,June,Thursday,18,0,0
20268,9268851680,2014-05-16,611000.0,3,2.5,2134,1984,2.5,0,0,3,8,2134,0,2008,0,98027,47.5402,-122.027,2170,1984,2014,5,16,May,Friday,16,0,0
20299,2810100007,2015-05-06,419950.0,3,2.25,1250,811,3.0,0,0,3,8,1250,0,2014,0,98136,47.5419,-122.388,1250,1232,2015,5,6,May,Wednesday,10,0,0
20300,6749700006,2014-07-15,306000.0,2,1.5,1090,1183,3.0,0,0,3,8,1090,0,2008,0,98103,47.6974,-122.349,1110,1384,2014,7,15,July,Tuesday,16,0,0
20308,1972200426,2014-09-18,525000.0,2,2.75,1310,1268,3.5,0,0,3,8,1310,0,2007,0,98103,47.6534,-122.355,1350,1288,2014,9,18,September,Thursday,17,0,0
20311,7132300525,2015-04-11,500000.0,3,1.75,1530,825,3.0,0,0,3,8,1530,0,2015,0,98144,47.5929,-122.308,1580,1915,2015,4,11,April,Saturday,9,0,0
20317,3413700130,2014-06-25,425000.0,3,2.5,2320,2267,3.0,0,0,3,8,2320,0,2009,0,98177,47.7027,-122.359,1240,1883,2014,6,25,June,Wednesday,15,0,0
20332,263000255,2014-12-02,375000.0,3,2.25,1540,1561,3.0,0,0,3,8,1540,0,2010,0,98103,47.6991,-122.346,1540,1547,2014,12,2,December,Tuesday,14,0,0
20337,6821101732,2015-02-19,550000.0,3,2.25,1230,875,3.0,0,0,3,8,1230,0,2013,0,98199,47.6521,-122.4,1760,5664,2015,2,19,February,Thursday,11,0,0
20360,8690600050,2014-07-18,255000.0,3,2.5,1530,1116,2.5,0,0,3,7,1530,0,2005,0,98028,47.7385,-122.25,1530,7780,2014,7,18,July,Friday,19,0,0
20361,1176001119,2015-02-24,609500.0,3,1.75,1590,1113,3.0,0,0,3,8,1590,0,2014,0,98107,47.6691,-122.402,1520,1357,2015,2,24,February,Tuesday,10,0,0
20368,3630200630,2014-08-05,805000.0,4,2.5,3020,3600,2.5,0,0,3,9,3020,0,2009,0,98029,47.5407,-121.993,2570,3600,2014,8,5,August,Tuesday,15,0,0
20382,6824100014,2015-04-29,437000.0,3,3.0,1460,1180,3.0,0,0,3,8,1460,0,2006,0,98117,47.6998,-122.367,1460,1224,2015,4,29,April,Wednesday,18,0,0
20387,9523100730,2014-05-23,580000.0,3,2.5,1620,1173,3.0,0,4,3,8,1470,150,2008,0,98103,47.6681,-122.355,1620,1505,2014,5,23,May,Friday,16,0,1
20394,3362401758,2014-09-03,467000.0,3,2.25,1420,990,3.0,0,0,3,8,1420,0,2008,0,98103,47.6801,-122.348,1350,1415,2014,9,3,September,Wednesday,16,0,0
20404,3342700464,2015-01-07,729000.0,4,3.5,3065,5440,3.0,0,0,3,9,3065,0,2014,0,98056,47.524,-122.2,2210,8400,2015,1,7,January,Wednesday,10,0,0
20409,9268851380,2015-04-03,461000.0,3,2.25,1620,998,2.5,0,0,3,8,1540,80,2012,0,98027,47.5394,-122.027,1620,1068,2015,4,3,April,Friday,12,0,1
20412,1972202187,2014-10-24,565000.0,3,2.5,1870,1058,3.0,0,0,3,8,1380,490,2007,0,98103,47.6512,-122.345,1440,1136,2014,10,24,October,Friday,17,0,1
20413,2767600985,2014-12-04,529950.0,3,2.25,1240,1250,3.0,0,0,3,8,1240,0,2014,0,98107,47.6748,-122.377,1470,1250,2014,12,4,December,Thursday,10,0,0
20415,1972200556,2014-07-03,609000.0,3,1.75,1630,1526,3.0,0,0,3,8,1630,0,2014,0,98103,47.6536,-122.354,1570,1274,2014,7,3,July,Thursday,10,0,0
20419,1972200847,2014-07-18,625000.0,3,2.5,1730,1301,3.0,0,0,3,9,1730,0,2011,0,98103,47.653,-122.352,1330,1240,2014,7,18,July,Friday,13,0,0
20422,6788200596,2014-10-16,1285000.0,4,3.5,3440,3800,3.0,0,0,3,9,3440,0,2014,0,98112,47.6408,-122.307,1760,3800,2014,10,16,October,Thursday,10,0,0
20437,993001914,2015-01-06,344000.0,3,2.25,1250,1033,3.0,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1150,2015,1,6,January,Tuesday,17,0,0
20443,3126049501,2014-07-17,385000.0,3,1.5,1360,2030,3.0,0,0,3,8,1360,0,2008,0,98103,47.6961,-122.349,1360,1167,2014,7,17,July,Thursday,16,0,0
20445,6632300212,2014-05-05,366750.0,3,3.0,1571,2017,3.0,0,0,3,8,1571,0,2008,0,98125,47.7338,-122.309,1520,1497,2014,5,5,May,Monday,16,0,0
20456,3834000594,2014-07-11,319000.0,3,1.5,1480,1722,3.0,0,0,3,7,1480,0,2007,0,98125,47.728,-122.292,1480,5764,2014,7,11,July,Friday,17,0,0
20459,2325300093,2014-07-07,378000.0,3,2.5,1601,2491,3.0,0,0,3,7,1536,65,2007,0,98125,47.719,-122.317,1420,1156,2014,7,7,July,Monday,17,0,1
20474,993000315,2014-10-02,379000.0,3,3.25,1380,1234,3.0,0,0,3,8,1380,0,2006,0,98103,47.6935,-122.342,1370,1282,2014,10,2,October,Thursday,18,0,0
20475,9268851800,2014-05-05,415000.0,3,2.25,1620,998,2.5,0,0,3,8,1540,80,2010,0,98027,47.5401,-122.027,1620,1299,2014,5,5,May,Monday,14,0,1
20476,4310702837,2014-12-01,375000.0,3,3.25,1370,1227,3.0,0,0,3,8,1370,0,2007,0,98103,47.6964,-122.341,1370,1236,2014,12,1,December,Monday,17,0,0
20477,4310703083,2014-05-23,355000.0,3,2.0,1220,1186,3.0,0,0,3,8,1220,0,2007,0,98103,47.6972,-122.341,1280,1251,2014,5,23,May,Friday,17,0,0
20478,1890000166,2014-09-05,540000.0,3,2.5,1280,1889,3.0,0,0,3,8,1280,0,2009,0,98105,47.6619,-122.324,1450,1889,2014,9,5,September,Friday,15,0,0
20480,1931300308,2014-05-20,500000.0,3,2.5,1210,1200,3.0,0,0,3,8,1210,0,2008,0,98103,47.6543,-122.345,1210,1200,2014,5,20,May,Tuesday,16,0,0
20484,3630200900,2014-06-30,950000.0,4,2.5,3670,7680,2.5,0,0,3,10,3670,0,2007,0,98029,47.5401,-121.993,3130,6112,2014,6,30,June,Monday,17,0,0
20485,3278611450,2015-03-26,496800.0,4,2.25,1850,2340,2.5,0,0,3,8,1850,0,2014,0,98126,47.543,-122.372,1850,2340,2015,3,26,March,Thursday,10,0,0
20490,1453601038,2014-10-02,292000.0,3,2.5,1270,1283,3.0,0,0,3,7,1270,0,2007,0,98125,47.7209,-122.291,1270,1512,2014,10,2,October,Thursday,17,0,0
20492,1972201773,2015-03-13,670000.0,2,2.0,1500,761,3.0,0,3,3,8,1500,0,2008,0,98103,47.6522,-122.346,1360,1527,2015,3,13,March,Friday,16,0,0
20495,7625702264,2015-04-27,399000.0,2,2.0,1110,1155,3.0,0,0,3,7,980,130,2008,0,98136,47.5496,-122.388,1110,1089,2015,4,27,April,Monday,16,0,1
20497,1176001123,2015-02-06,599950.0,3,2.5,1510,1493,3.0,0,0,3,8,1510,0,2014,0,98107,47.669,-122.402,1530,1357,2015,2,6,February,Friday,10,0,0
20510,4083306553,2015-04-22,560000.0,3,2.5,1390,1411,3.0,0,0,3,8,1390,0,2008,0,98103,47.6485,-122.334,1350,1266,2015,4,22,April,Wednesday,16,0,0
20511,9828701508,2014-05-20,772000.0,3,2.25,1640,1204,3.0,0,0,3,8,1640,0,2014,0,98112,47.6196,-122.297,1630,3136,2014,5,20,May,Tuesday,10,0,0
20514,4092300211,2014-10-24,384000.0,3,2.25,990,736,2.5,0,0,3,8,880,110,2009,0,98105,47.6605,-122.319,1030,1201,2014,10,24,October,Friday,15,0,1
20519,1972200259,2014-05-07,425000.0,2,2.5,1150,1027,3.0,0,0,3,8,1150,0,2008,0,98103,47.6534,-122.356,1360,1210,2014,5,7,May,Wednesday,16,0,0
20523,9826700930,2014-07-22,459000.0,2,2.0,1480,804,3.0,0,0,3,8,1480,0,2008,0,98122,47.602,-122.308,1380,1751,2014,7,22,July,Tuesday,16,0,0
20524,9385200042,2015-03-18,529500.0,3,2.25,1410,905,3.0,0,0,3,9,1410,0,2014,0,98116,47.5818,-122.402,1510,1352,2015,3,18,March,Wednesday,10,0,0
20529,7658600082,2014-11-14,565000.0,2,2.5,1950,2457,3.0,0,0,3,8,1950,0,2009,0,98144,47.5925,-122.302,1650,1639,2014,11,14,November,Friday,15,0,0
20531,6821102367,2015-04-29,547000.0,3,2.5,1570,1452,2.5,0,0,3,9,1240,330,2007,0,98199,47.648,-122.396,1670,1596,2015,4,29,April,Wednesday,17,0,1
20544,2771602428,2014-10-29,455000.0,3,2.5,1180,932,3.0,0,0,3,8,1180,0,2010,0,98119,47.638,-122.375,1180,2632,2014,10,29,October,Wednesday,14,0,0
20546,625049359,2014-12-03,515000.0,3,2.25,1300,1180,3.0,0,0,3,8,1300,0,2008,0,98103,47.6871,-122.339,1300,1174,2014,12,3,December,Wednesday,16,0,0
20554,2979800409,2014-05-05,416286.0,3,2.5,1408,989,3.0,0,0,3,8,1408,0,2005,0,98115,47.6856,-122.315,1408,1342,2014,5,5,May,Monday,19,0,0
20556,4310701421,2014-06-17,350000.0,2,2.5,1260,1347,3.0,0,0,3,8,1260,0,2005,0,98103,47.6994,-122.341,1260,1356,2014,6,17,June,Tuesday,19,0,0
20564,3629700090,2014-08-19,635000.0,3,3.0,2230,1407,2.5,0,0,3,8,1850,380,2013,0,98027,47.5446,-122.017,2290,1407,2014,8,19,August,Tuesday,11,0,1
20566,8822901175,2014-12-29,345000.0,3,3.5,1320,1161,3.0,0,0,3,8,1320,0,2010,0,98125,47.7162,-122.294,1320,1161,2014,12,29,December,Monday,14,0,0
20567,6926700654,2014-09-21,700000.0,2,2.0,1490,713,3.0,0,0,3,9,1490,0,2014,0,98109,47.6356,-122.346,1490,1110,2014,9,21,September,Sunday,10,0,0
20576,3277801592,2014-09-25,479950.0,3,2.0,1820,1358,3.0,0,0,3,9,1820,0,2014,0,98126,47.5433,-122.376,1710,1367,2014,9,25,September,Thursday,10,0,0
20582,2325300060,2014-05-15,344000.0,3,2.5,1232,1130,3.0,0,0,3,7,1232,0,2007,0,98125,47.7185,-122.317,1232,1202,2014,5,15,May,Thursday,17,0,0
20594,7410200431,2014-08-06,430000.0,3,3.25,1550,1444,3.0,0,0,3,8,1550,0,2006,0,98115,47.6767,-122.291,1550,1444,2014,8,6,August,Wednesday,18,0,0
20599,6749700002,2014-05-09,376000.0,3,2.0,1340,1384,3.0,0,0,3,8,1340,0,2008,0,98103,47.6973,-122.35,1110,1384,2014,5,9,May,Friday,16,0,0
20614,6149700197,2014-11-06,308625.0,2,2.0,1500,1408,3.0,0,0,3,7,1500,0,1999,0,98133,47.7293,-122.343,1500,1245,2014,11,6,November,Thursday,25,0,0
20621,3126049500,2014-05-22,359000.0,3,1.5,1360,885,3.0,0,0,3,8,1360,0,2008,0,98103,47.6961,-122.349,1360,1167,2014,5,22,May,Thursday,16,0,0
20624,3629700030,2015-02-23,635000.0,3,3.0,2290,1407,2.5,0,0,3,8,1890,400,2014,0,98027,47.5446,-122.017,2230,1407,2015,2,23,February,Monday,10,0,1
20625,3630200960,2014-08-26,1060000.0,4,3.75,3880,9979,2.5,0,0,3,10,3880,0,2007,0,98029,47.5408,-121.992,3130,6112,2014,8,26,August,Tuesday,17,0,0
20626,7625702431,2014-07-16,389500.0,3,2.5,1350,874,3.0,0,0,3,8,1270,80,2006,0,98136,47.549,-122.387,1350,886,2014,7,16,July,Wednesday,18,0,1
20628,3753000030,2014-05-27,399950.0,3,3.0,1296,1051,3.0,0,0,3,8,1296,0,2009,0,98125,47.7175,-122.284,1520,1939,2014,5,27,May,Tuesday,15,0,0
20637,3448001412,2015-04-30,295000.0,2,1.5,988,1080,3.0,0,0,3,7,988,0,2007,0,98125,47.7123,-122.301,1128,1080,2015,4,30,April,Thursday,17,0,0
20642,1931300977,2014-05-08,500000.0,3,1.75,1410,1197,3.0,0,0,3,8,1410,0,2012,0,98103,47.6558,-122.348,1350,2512,2014,5,8,May,Thursday,12,0,0
20646,3751601877,2015-03-20,552900.0,4,3.5,3828,18900,2.5,0,0,3,9,3828,0,2014,0,98001,47.2851,-122.277,2120,18900,2015,3,20,March,Friday,10,0,0
20647,3869900136,2014-12-19,539950.0,3,2.25,1670,1596,3.0,0,0,3,8,1670,0,2014,0,98136,47.5402,-122.387,1640,1310,2014,12,19,December,Friday,10,0,0
20649,2883200083,2015-02-02,424950.0,2,1.5,1000,1188,3.0,0,0,3,8,1000,0,2005,0,98115,47.6823,-122.327,2300,3500,2015,2,2,February,Monday,19,0,0
20654,173000036,2014-10-07,327000.0,3,3.0,1370,1001,3.0,0,0,3,8,1370,0,2009,0,98133,47.7302,-122.355,1399,1151,2014,10,7,October,Tuesday,15,0,0
20665,5100400241,2015-02-02,394950.0,2,1.0,1131,1304,3.0,0,0,3,7,1131,0,2011,0,98115,47.6912,-122.313,1131,1992,2015,2,2,February,Monday,13,0,0
20672,3682000060,2015-03-23,349950.0,4,3.5,2796,3520,2.5,0,0,3,8,2796,0,2013,0,98001,47.3427,-122.278,2040,5195,2015,3,23,March,Monday,11,0,0
20692,3274800505,2015-04-24,502000.0,3,2.5,1600,3073,3.0,0,0,3,8,1600,0,2009,0,98144,47.5934,-122.298,1130,2921,2015,4,24,April,Friday,15,0,0
20694,6371000079,2014-07-14,575000.0,4,2.25,2070,1230,3.0,0,0,3,9,1500,570,2013,0,98116,47.5775,-122.41,1569,4802,2014,7,14,July,Monday,11,0,1
20705,2767604253,2015-04-13,396000.0,2,1.5,950,865,3.0,0,0,3,8,950,0,2006,0,98107,47.6714,-122.382,1290,1189,2015,4,13,April,Monday,18,0,0
20717,9352900200,2015-04-07,285000.0,3,2.5,1320,955,3.0,0,0,3,7,1320,0,2009,0,98106,47.5202,-122.357,1300,1003,2015,4,7,April,Tuesday,15,0,0
20723,8024200681,2014-07-03,425000.0,3,1.5,1400,1022,3.0,0,0,3,8,1400,0,2007,0,98115,47.6989,-122.317,1270,1205,2014,7,3,July,Thursday,17,0,0
20725,7625702444,2014-05-10,394950.0,3,2.5,1350,1250,3.0,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886,2014,5,10,May,Saturday,18,0,1
20749,2827100075,2014-07-27,286308.0,2,1.5,1220,1036,3.0,0,0,3,7,1220,0,2006,0,98133,47.7348,-122.347,1210,659,2014,7,27,July,Sunday,18,0,0
20772,1972200428,2014-06-25,563500.0,3,2.5,1400,1312,3.5,0,0,3,8,1400,0,2007,0,98103,47.6534,-122.355,1350,1312,2014,6,25,June,Wednesday,17,0,0
20788,3277801580,2014-11-10,469950.0,3,2.0,1820,1357,3.0,0,0,3,9,1820,0,2014,0,98126,47.5432,-122.376,1710,1372,2014,11,10,November,Monday,10,0,0
20798,952005863,2015-05-05,643950.0,3,2.25,1760,2122,3.0,0,0,3,9,1760,0,2015,0,98116,47.5633,-122.385,1420,1618,2015,5,5,May,Tuesday,9,0,0
20800,6130500070,2014-10-08,378000.0,3,2.5,1650,2082,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.332,1650,1965,2014,10,8,October,Wednesday,17,0,0
20805,946000295,2014-12-10,469000.0,3,2.25,1440,1362,3.0,0,0,3,7,1440,0,2014,0,98117,47.6908,-122.365,1180,2603,2014,12,10,December,Wednesday,10,0,0
20817,1324300126,2015-03-13,415000.0,2,2.5,1160,1219,3.0,0,0,3,8,1160,0,2007,0,98107,47.6543,-122.358,1320,2800,2015,3,13,March,Friday,17,0,0
20820,2767604212,2014-10-29,452000.0,2,2.5,1260,1131,3.0,0,0,3,8,1260,0,2006,0,98107,47.6715,-122.384,1490,2500,2014,10,29,October,Wednesday,18,0,0
20831,3869900138,2015-02-23,489950.0,3,2.25,1590,926,3.0,0,0,3,8,1590,0,2014,0,98136,47.5402,-122.387,1640,1321,2015,2,23,February,Monday,10,0,0
20844,9525600030,2015-04-28,631500.0,2,2.5,1780,2493,3.0,0,0,3,8,1780,0,1981,0,98107,47.6704,-122.358,2050,4400,2015,4,28,April,Tuesday,43,0,0
20845,993002108,2015-03-30,399995.0,3,1.5,1140,1069,3.0,0,0,3,8,1140,0,2005,0,98103,47.6907,-122.342,1230,1276,2015,3,30,March,Monday,19,0,0
20846,993000327,2014-05-06,369950.0,3,2.0,1270,1320,3.0,0,0,3,8,1270,0,2006,0,98103,47.6937,-122.342,1370,1320,2014,5,6,May,Tuesday,18,0,0
20854,9831200186,2015-02-03,690000.0,2,2.5,1990,1756,3.0,0,0,3,9,1780,210,2005,0,98102,47.6264,-122.323,1955,1438,2015,2,3,February,Tuesday,19,0,1
20859,9524100322,2014-10-20,375000.0,3,2.25,1140,1557,3.0,0,0,3,8,1140,0,2007,0,98103,47.6947,-122.342,1140,1245,2014,10,20,October,Monday,17,0,0
20863,7658600081,2014-09-19,555000.0,2,2.75,1950,1610,3.0,0,0,3,8,1950,0,2009,0,98144,47.5925,-122.302,910,1745,2014,9,19,September,Friday,15,0,0
20869,6130500120,2015-04-17,428000.0,3,2.5,1650,2201,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.333,1650,1965,2015,4,17,April,Friday,17,0,0
20871,666000142,2015-03-26,798500.0,3,3.0,1950,1833,3.0,0,0,3,9,1610,340,2009,0,98004,47.6078,-122.202,2040,2131,2015,3,26,March,Thursday,15,0,1
20880,3362400092,2015-03-12,565000.0,3,2.25,1540,1005,3.0,0,0,3,8,1540,0,2008,0,98103,47.6828,-122.346,1510,1501,2015,3,12,March,Thursday,16,0,0
20883,8024200674,2015-02-23,461000.0,3,1.5,1270,1416,3.0,0,0,3,8,1270,0,2007,0,98115,47.6988,-122.317,1270,1413,2015,2,23,February,Monday,17,0,0
20885,6003500749,2014-07-01,640000.0,2,2.25,1540,965,3.0,0,0,3,9,1540,0,2007,0,98122,47.6181,-122.318,1410,964,2014,7,1,July,Tuesday,17,0,0
20888,6749700063,2014-12-15,356000.0,2,2.25,1230,989,3.0,0,0,3,8,1230,0,2007,0,98103,47.6975,-122.348,1230,1223,2014,12,15,December,Monday,17,0,0
20893,993000308,2015-03-18,401000.0,3,2.0,1270,1333,3.0,0,0,3,8,1270,0,2006,0,98103,47.6933,-122.342,1330,1333,2015,3,18,March,Wednesday,18,0,0
